,Ticker,Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,CategoryName,SponsorId,SponsorName,IsManagedDistribution,Price,PriceChange,NAV,NAVPublished,Cusip,Name,LastUpdated,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
317,PTY,27.42,12.77,10.03,0.1188,18.02,15,Morningstar US CEF Investment Grade,85,PIMCO,FALSE,14.22,0.01,11.16,2024-06-18T00:00:00,72201B101,PIMCO Corporate & Income Opportunity Fd,2024-06-19T00:00:00,XPTYX,Fixed Income - Taxable-Investment Grade,21.49,2260.901,0.218,Monthly,0.50923,0.1188,15,8.1563,,,2.23,,2260.17,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,4.43,0.11,7.43,5.74,5.05,13.97,,,25.7,5492300,,,84.6239,,,,13.89324,26.84838,0.13,-0.14,0.47,2024-06-19T00:00:00,2002-12-27T00:00:00,12/27/2002,1040947200,2024-06-13T00:00:00
318,PCN,15.19,11.85,10.29,0.1125,16.02,15,Morningstar US CEF Investment Grade,85,PIMCO,FALSE,13.12,0.04,11.39,2024-06-18T00:00:00,72200U100,PIMCO Corporate & Income Strgy,2024-06-19T00:00:00,XPCNX,Fixed Income - Taxable-Investment Grade,17.37,737.259,0.038,Monthly,0.48312,0.1125,15,,,,2.4,,774.609,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,3.96,-0.96,6.26,3.99,3.82,10.39,,,16.25,2153360,,,85.8793,,,,12.9774,15.42063,-0.04,0.14,0.29,2024-06-19T00:00:00,2001-12-21T00:00:00,12/21/2001,1008892800,2024-06-13T00:00:00
319,PDI,11.86,15.77,14.1,0.2205,13.68,17,Morningstar US CEF Multi-Sector,85,PIMCO,FALSE,18.77,0.18,16.78,2024-06-18T00:00:00,72201Y101,PIMCO Dynamic Income Fund,2024-06-19T00:00:00,XPDIX,Fixed Income - Taxable-Multi-Sector,38.78,5776.748,,Monthly,0.84805,0.2205,25,7.3987,,,5.12,,8436.03,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.66,0.94,3.53,2.52,5.16,13.99,,,22.61,14162870,,,84.0989,,,,18.43687,8.69391,0.77,-0.67,0.25,2024-06-19T00:00:00,2012-05-25T00:00:00,5/25/2012,1337904000,2024-06-13T00:00:00
320,PDO,3.87,12.13,11.68,0.1279,11.44,13,Morningstar US CEF Global Income,85,PIMCO,TRUE,13.14,0.04,12.65,2024-06-18T00:00:00,69355M107,PIMCO Dynamic Income Opportunities Fund,2024-06-19T00:00:00,XPDOX,Fixed Income - Taxable-Global Income,40.99,1504.364,,Monthly,0.5493,0.1279,20,7.5875,,,5.75,,2454.262,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,-2.51,-2.12,,,7.61,14.17,,,19.35,4853800,,,83.935,,,,12.62645,2.0386,0.62,0.13,0.34,2024-06-19T00:00:00,2021-01-29T00:00:00,1/29/2021,1611878400,2024-06-13T00:00:00
321,PDX,-13.15,1.89,2.17,0.1133,43.61,25,Morningstar US CEF Global Allocation,85,PIMCO,TRUE,20.87,-0.04,24.03,2024-06-18T00:00:00,69346N107,PIMCO Dynamic Income Strategy Fund,2024-06-19T00:00:00,XPDX,Hybrid-Global Allocation,13.12,933.034,,Quarterly,0.19317,0.1133,20,6.7927,,,2.68,,1074.308,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,27.34,28.49,12.09,10.38,8.84,4.9,,,57.84,1344300,,,90.051,,,,19.24149,-13.20217,0.03,-2,-0.51,2024-06-19T00:00:00,2019-01-30T00:00:00,1/30/2019,1548806400,2024-06-13T00:00:00
322,PGP,-0.53,11.08,11.14,0.069,18.17,25,Morningstar US CEF Global Allocation,85,PIMCO,FALSE,7.4301,-0.05,7.47,2024-06-18T00:00:00,722011103,PIMCO Global StocksPLUS & Income,2024-06-19T00:00:00,XPGPX,Hybrid-Global Allocation,18.6,84.995,0.07,Monthly,0.32629,0.069,25,6.5608,,,3.79,,104.972,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-0.35,-2.44,6.47,0.97,5.69,5,,,16.73,415890,,,89.4596,,,,7.2277,0.37307,-0.57,-0.37,-0.71,2024-06-19T00:00:00,2005-05-31T00:00:00,5/31/2005,1117497600,2024-06-13T00:00:00
323,PHK,5.05,12.66,12.05,0.048,15.1,17,Morningstar US CEF Multi-Sector,85,PIMCO,FALSE,4.78,0.01,4.55,2024-06-18T00:00:00,722014107,PIMCO High Income,2024-06-19T00:00:00,XPHKX,Fixed Income - Taxable-Multi-Sector,19.49,748.397,-0.044,Monthly,0.19356,0.048,15,,,,2.7,,884.826,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,3.55,-0.17,5.7,1.55,3.97,1.68,,,15.47,4880230,,,85.3053,,,,4.79538,6.08774,-0.28,0.12,-0.49,2024-06-19T00:00:00,2003-04-30T00:00:00,4/30/2003,1051660800,2024-06-13T00:00:00
324,PFL,4.74,12.44,11.88,0.0814,15.19,17,Morningstar US CEF Multi-Sector,85,PIMCO,FALSE,8.222,-0.05,7.85,2024-06-18T00:00:00,72201H108,PIMCO Income Strategy,2024-06-19T00:00:00,XPFLX,Fixed Income - Taxable-Multi-Sector,22.34,327.52,0.077,Monthly,0.36275,0.0814,20,,,,2.81,,402.653,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.6,-2.86,4.97,4.12,2.99,3.33,,,19.76,1063820,,,83.7999,,32.63,,8.15549,4.18766,0.25,0.05,-0.18,2024-06-19T00:00:00,2003-08-26T00:00:00,8/26/2003,1061856000,2024-06-13T00:00:00
325,PFN,4.62,12.43,11.88,0.0718,15.47,17,Morningstar US CEF Multi-Sector,85,PIMCO,FALSE,7.25,-0.01,6.93,2024-06-18T00:00:00,72201J104,PIMCO Income Strategy II,2024-06-19T00:00:00,XPFNX,Fixed Income - Taxable-Multi-Sector,23.01,627.191,0.094,Monthly,0.31394,0.0718,20,,,,2.57,,778.716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.64,-1.46,4.58,4.2,3.44,6.65,,,19.01,2734820,,,84.8096,,29.66,,7.09969,2.93045,0.56,0.23,0.13,2024-06-19T00:00:00,2004-10-29T00:00:00,10/29/2004,1099008000,2024-06-13T00:00:00
326,PMF,-3.87,5.27,5.48,0.042,1.69,21,Morningstar US CEF Municipal,85,PIMCO,FALSE,9.19,0.02,9.56,2024-06-18T00:00:00,72200R107,PIMCO Municipal Income,2024-06-19T00:00:00,XPMFX,Fixed Income - Municipal-Municipal,42.25,241.186,0.074,Monthly,0.11145,0.042,15,4.8347,,,1.98,,434.474,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,-6.54,-9.84,-1.62,-4.04,-2.81,0.85,,,-2.06,738170,,,96.6861,,15.36,9.62,9.2348,-1.03144,-1.04,-0.91,-1.17,2024-06-19T00:00:00,2001-06-29T00:00:00,6/29/2001,993772800,2024-06-13T00:00:00
327,PML,-3.61,5.34,5.54,0.0395,2.99,21,Morningstar US CEF Municipal,85,PIMCO,FALSE,8.55,-0.02,8.87,2024-06-18T00:00:00,72200W106,PIMCO Municipal Income II,2024-06-19T00:00:00,XPMLX,Fixed Income - Municipal-Municipal,38.65,567.861,0.103,Monthly,0.12669,0.0395,15,4.8293,,,2.28,,960.251,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-6.25,-11.41,-1.28,-5.52,-2.39,5.71,,,1.8,2126930,,,96.7991,,14.02,9.29,8.36006,-3.34879,-0.08,0.16,0.64,2024-06-19T00:00:00,2002-06-28T00:00:00,6/28/2002,1025222400,2024-06-13T00:00:00
328,PMX,-7.21,4.84,5.22,0.033,2.51,21,Morningstar US CEF Municipal,85,PIMCO,FALSE,7.59,-0.03,8.18,2024-06-18T00:00:00,72201A103,PIMCO Municipal Income III,2024-06-19T00:00:00,XPMQX,Fixed Income - Municipal-Municipal,31.25,253.721,0.046,Monthly,0.10392,0.033,15,4.8076,,,2.25,,397.716,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-6.89,-10.69,-1.68,-4.63,-2.75,3.48,,,1.95,1165030,,,96.9399,,14.31,9.59,7.35879,-7.44516,0.09,-0.19,0.51,2024-06-19T00:00:00,2002-10-31T00:00:00,10/31/2002,1036022400,2024-06-13T00:00:00
329,PNF,-10.3,4.54,5.06,0.0335,2.27,23,Morningstar US CEF Municipal-NY,85,PIMCO,FALSE,7.9388,0.04,8.85,2024-06-18T00:00:00,72200T103,PIMCO NY Municipal Income,2024-06-19T00:00:00,XPNFX,Fixed Income - Municipal-Municipal - NY,32.42,62.465,0.096,Monthly,0.07028,0.0335,15,4.7732,,,1.48,,103.035,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-6.56,-10.93,-2,-6.64,-2.39,-0.57,,,-6.47,224150,,,97.0077,,13.62,9.6,7.77727,-9.77078,-0.16,1.54,0.46,2024-06-19T00:00:00,2001-06-29T00:00:00,6/29/2001,993772800,2024-06-13T00:00:00
330,PNI,-12.88,4.15,4.76,0.0295,2.25,23,Morningstar US CEF Municipal-NY,85,PIMCO,FALSE,7.44,0.01,8.54,2024-06-18T00:00:00,72200Y102,PIMCO NY Municipal Income II,2024-06-19T00:00:00,XPNIX,Fixed Income - Municipal-Municipal - NY,40.81,83.396,0.065,Monthly,0.06174,0.0295,15,4.7273,,,2.13,,161.715,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-6.61,-11.14,-1.87,-4.92,-2.71,-3.37,,,0.54,275180,,,97.0279,,13.69,8.95,7.22599,-12.89148,0.01,0.41,-0.13,2024-06-19T00:00:00,2002-06-28T00:00:00,6/28/2002,1025222400,2024-06-13T00:00:00
331,PYN,-12.65,4.38,5.01,0.0248,2.28,23,Morningstar US CEF Municipal-NY,85,PIMCO,FALSE,5.9401,0.03,6.8,2024-06-18T00:00:00,7.22E+109,PIMCO NY Municipal Income III,2024-06-19T00:00:00,XPYNX,Fixed Income - Municipal-Municipal - NY,39.98,34.136,0.073,Monthly,0.03654,0.0248,15,4.7366,,,1.73,,65.103,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,-6.2,-14.41,-1.8,-5.75,-2.44,-1.64,,,-2.58,151990,,,96.3809,,14.3,9.64,5.81322,-11.84496,-0.37,0.58,0.42,2024-06-19T00:00:00,2002-10-31T00:00:00,10/31/2002,1036022400,2024-06-13T00:00:00
332,RCS,39.46,13.88,9.95,0.051,17.42,15,Morningstar US CEF Investment Grade,85,PIMCO,FALSE,6.15,0.05,4.41,2024-06-18T00:00:00,72200X104,PIMCO Strategic Income Fund,2024-06-19T00:00:00,XRCSX,Fixed Income - Taxable-Investment Grade,76.26,283.335,0.019,Monthly,0.1954,0.051,12.5,6.7622,,,3.87,,855.87,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-0.93,3.01,2.33,1.68,6.71,4.91,,,38.6,1217040,,,96.7493,,,,5.71877,32.91159,1.09,1.21,0.75,2024-06-19T00:00:00,1994-02-24T00:00:00,2/24/1994,762048000,2024-06-13T00:00:00
333,HNW,-7.77,9.32,10.1,0.0975,18.08,14,Morningstar US CEF High Yield,7,"Amundi Asset Management US, Inc.",FALSE,11.584,-0.12,12.56,2024-06-18T00:00:00,723653101,Pioneer Diversified High Income,2024-06-19T00:00:00,XHNWX,Fixed Income - Taxable-High Yield,29.27,96.55,,Monthly,0.52995,0.0975,25,8.3431,,,3.42,,148.01,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,1.67,1.3,4.09,5.92,5.93,11.04,,,28.21,283100,,,96.3634,,,,10.82865,-10.94098,1.29,-0.34,0.72,2024-06-19T00:00:00,2007-05-30T00:00:00,5/30/2007,1180483200,2024-06-18T00:00:00
334,PHD,-5.08,10.79,11.36,0.0925,18.41,19,Morningstar US CEF Senior Loans,7,"Amundi Asset Management US, Inc.",FALSE,9.7674,-0.05,10.29,2024-06-18T00:00:00,72369J102,Pioneer Floating Rate Fund,2024-06-19T00:00:00,XPHDX,Fixed Income - Taxable-Senior Loans,32.46,120.871,,Monthly,0.59172,0.0925,20,8.8516,,,4.25,,188.538,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,4.74,4.88,5.04,7.9,5.77,10.79,,,31.17,623550,,,,,,,9.25625,-9.55251,1.67,1.64,1.49,2024-06-19T00:00:00,2004-12-23T00:00:00,12/23/2004,1103760000,2024-06-18T00:00:00
335,PHT,-8.36,8.12,8.86,0.055,17.47,14,Morningstar US CEF High Yield,7,"Amundi Asset Management US, Inc.",FALSE,7.45,-0.04,8.13,2024-06-18T00:00:00,72369H106,Pioneer High Income,2024-06-19T00:00:00,XPHTX,Fixed Income - Taxable-High Yield,31.26,218.595,,Monthly,0.37004,0.055,15,7.6399,,4.88,4.14,,347.047,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,2.91,-1.37,5.18,5.62,4.36,5.53,,,19.3,945710,,,97.3311,,4.4,3.09,7.12278,-9.66141,0.71,-0.09,0.26,2024-06-19T00:00:00,2002-04-25T00:00:00,4/25/2002,1019692800,2024-06-18T00:00:00
336,MHI,-9.88,4.19,4.65,0.035,2.53,21,Morningstar US CEF Municipal,7,"Amundi Asset Management US, Inc.",FALSE,9.03,0,10.02,2024-06-18T00:00:00,723763108,Pioneer Municipal High Income,2024-06-19T00:00:00,XMHIX,Fixed Income - Municipal-Municipal,33.22,205.625,,Monthly,0.1384,0.035,15,5.0476,,18.86,3.15,,341.669,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-5.79,-7.02,-1.19,-1.4,-2.1,4.9,,,11.31,914050,,,94.7139,,13.81,9.39,8.35971,-13.73478,1.71,0.74,1.21,2024-06-19T00:00:00,2003-07-17T00:00:00,7/17/2003,1058400000,2024-06-18T00:00:00
337,MAV,-11.29,4.23,4.77,0.0325,2.48,21,Morningstar US CEF Municipal,7,"Amundi Asset Management US, Inc.",FALSE,8.17,0.01,9.21,2024-06-18T00:00:00,723762100,Pioneer Municipal High Income Advantage,2024-06-19T00:00:00,XPMAX,Fixed Income - Municipal-Municipal,38.86,195.381,,Monthly,0.23336,0.0325,15,4.9488,,19.53,4.76,,360.252,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-6.17,-8.74,-1.14,-1.24,-3.51,1.27,,,8.02,725280,,,92.9575,,,,7.71371,-13.99858,1.53,1.13,1.17,2024-06-19T00:00:00,2003-10-17T00:00:00,10/17/2003,1066348800,2024-06-18T00:00:00
338,MIO,-9.18,4.71,5.18,0.05,7.34,21,Morningstar US CEF Municipal,7,"Amundi Asset Management US, Inc.",FALSE,11.58,-0.02,12.75,2024-06-18T00:00:00,723760104,Pioneer Municipal High Income Opp Fund,2024-06-19T00:00:00,XMIOX,Fixed Income - Municipal-Municipal,10.78,195.531,,Monthly,0.25438,0.05,20,4.9303,,,3.03,,241.287,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,0.9,8.7,,,17.71,456810,,,91.9818,,10.19,9.29,10.64006,-13.56244,2.12,1.48,1.63,2024-06-19T00:00:00,2021-08-05T00:00:00,8/5/2021,1628121600,2024-06-18T00:00:00
339,PGZ,-12.42,11.02,12.59,0.105,16.96,7,Morningstar US CEF Real Estate,86,Principal Funds,TRUE,10.0101,-0.01,11.43,2024-06-18T00:00:00,74255X104,Principal Real Estate Income Fund,2024-06-19T00:00:00,XPGZX,Equity-Real Estate,29.49,67.009,,Monthly,0.23266,0.105,20,3.5105,,,5.32,,108.514,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,-3.93,-4.22,-3.99,-2.8,10.49,11.73,,,22.41,210340,,,78.0871,,4.94,3.46,9.62503,-11.65002,-0.5,-1.25,-0.82,2024-06-19T00:00:00,2013-06-26T00:00:00,6/26/2013,1372204800,2024-06-13T00:00:00
340,PMM,-8.89,4.16,4.57,0.0238,7.44,21,Morningstar US CEF Municipal,50,Franklin Templeton Investments,FALSE,6.25,0.05,6.86,2024-06-18T00:00:00,746823103,Putnam Managed Muni Income,2024-06-19T00:00:00,XPMMX,Fixed Income - Municipal-Municipal,27.13,294.363,,Monthly,0.10174,0.0238,10,4.6091,11.84,15.41,1.21,,443.369,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,-2.85,-5.97,0.78,0.47,0.28,0.65,,,8.98,1205710,,0.04386,93.6617,,12.18,8.88,5.89672,-9.20455,0.19,2.21,0.39,2024-06-19T00:00:00,1989-02-24T00:00:00,2/24/1989,604281600,2024-05-23T00:00:00
341,PIM,-7.27,7.67,8.28,0.022,6.53,15,Morningstar US CEF Investment Grade,50,Franklin Templeton Investments,FALSE,3.19,0.01,3.44,2024-06-18T00:00:00,746909100,Putnam Master Interm Income,2024-06-19T00:00:00,XPIMX,Fixed Income - Taxable-Investment Grade,24.51,154.025,,Monthly,0.09024,0.022,10,5.8635,,5.49,1.09,,220.019,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-0.82,-1.74,0.46,1.01,1.18,3.19,,,8.77,668080,,,90.3959,,,,3.14044,-7.73334,0.44,0.31,-0.01,2024-06-19T00:00:00,1988-04-29T00:00:00,4/29/1988,578275200,2024-05-23T00:00:00
342,PMO,-11.27,3.64,4.1,0.035,5.39,21,Morningstar US CEF Municipal,50,Franklin Templeton Investments,FALSE,10.239,0.07,11.54,2024-06-18T00:00:00,746922103,Putnam Muni Opportunities,2024-06-19T00:00:00,XPMOX,Fixed Income - Municipal-Municipal,29.23,334.027,,Monthly,0.1474,0.035,15,4.6123,23.37,13.17,1.2,,531.941,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,-2.9,-6.38,1.11,0.55,-1.79,-0.94,,,4.72,945480,,0.41681,96.2601,,12.65,8.91,9.94459,-10.17674,-0.56,0.71,-0.13,2024-06-19T00:00:00,1993-05-28T00:00:00,5/28/1993,738547200,2024-05-23T00:00:00
343,PPT,-8.64,8.17,8.94,0.026,6.93,13,Morningstar US CEF Global Income,50,Franklin Templeton Investments,FALSE,3.49,-0.02,3.82,2024-06-18T00:00:00,746853100,Putnam Premier Income,2024-06-19T00:00:00,XPPTX,Fixed Income - Taxable-Global Income,32.73,335.978,,Monthly,0.1098,0.026,10,5.9771,,,0.99,,546.64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,-0.34,-1.79,0.8,0.64,1.33,1.11,,,5.66,1686030,,,90.6508,,,,3.51357,-7.19253,-1.01,-1.12,-1.15,2024-06-19T00:00:00,1988-02-29T00:00:00,2/29/1988,573091200,2024-05-23T00:00:00
344,UTG,0.74,8.44,8.37,0.19,15.85,8,Morningstar US CEF Sector Equity,87,Reaves Asset Management,TRUE,27.23,-0.41,27.03,2024-06-18T00:00:00,756158101,Reaves Utility Income,2024-06-19T00:00:00,XUTGX,Equity-Sector Equity,19.95,2102.245,,Monthly,0.20457,0.19,20,,,,2.32,,2606.804,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,1.62,0.92,3.9,3.81,8.99,9.44,,,15.76,2924810,,,,,2.62,,26.52011,0.58265,0.2,-0.11,-0.1,2024-06-19T00:00:00,2004-02-24T00:00:00,2/24/2004,1077580800,2024-06-17T00:00:00
345,RCG,-23.85,,,0.015167,-2.01,26,Morningstar US CEF US Allocation,88,Renn Capital Group Inc,FALSE,1.66,-0.01,2.18,2024-06-18T00:00:00,759720105,RENN Fund ord,2024-06-19T00:00:00,XXRENNX,Hybrid-U.S. Allocation,11.03,11.646,,Data Not Available,-0.00031,0.015167,10,,,,1.87,,15.294,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,-5.77,-15.41,3.78,1.01,8.12,-5.85,,,-8.23,58460,,,,,0.15,,1.69934,-17.83966,-1.8,-1.02,-1.3,2024-06-19T00:00:00,1994-01-20T00:00:00,1/20/1994,759024000,2023-12-15T00:00:00
346,RSF,-7.23,10.19,10.99,0.1398,9.43,14,Morningstar US CEF High Yield,89,"RiverNorth Capital Management, LLC",FALSE,15.27,0.07,16.46,2024-06-18T00:00:00,76882B108,RiverNorth Capital and Inc Fund,2024-06-19T00:00:00,XRSFX,Fixed Income - Taxable-High Yield,57.09,62.085,,Monthly,1.15445,0.1398,21.42,,,,8.91,,155.961,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,3.93,3.13,5.14,,2.38,-0.02,,,9.93,142930,,,96.1906,,,,15.51208,-6.85991,-0.33,0.47,-0.4,2024-06-19T00:00:00,2016-09-22T00:00:00,9/22/2016,1474502400,2024-06-14T00:00:00
347,RFM,-5.19,6.71,7.08,0.0954,8.11,21,Morningstar US CEF Municipal,89,"RiverNorth Capital Management, LLC",TRUE,16.175,-0.04,17.06,2024-06-18T00:00:00,76883H104,RiverNorth Flexible Municipal Income,2024-06-19T00:00:00,XRFMX,Fixed Income - Municipal-Municipal,37.1,98.905,,Monthly,0.15187,0.0954,20,4.9529,,,4.85,,165.857,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,-3.81,-4.01,,,1.86,6.5,,,14.49,177370,,,103.3469,,15.43,,15.46432,-7.54513,0.99,-0.06,0.79,2024-06-19T00:00:00,2020-03-26T00:00:00,3/26/2020,1585180800,2024-06-14T00:00:00
348,RFMZ,-7.54,6.7,7.25,0.0866,9.21,21,Morningstar US CEF Municipal,89,"RiverNorth Capital Management, LLC",TRUE,14.34,0.07,15.51,2024-06-18T00:00:00,76883Y107,RiverNorth Flexible Municipal Income II,2024-06-19T00:00:00,XRFZX,Fixed Income - Municipal-Municipal,38.77,349.204,,Monthly,0.14413,0.0866,20,5.0519,,,4.36,,616.871,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,-3.4,-5.78,,,1.89,8.11,,,11.24,687790,,,103.5036,,14.95,,13.54224,-10.77719,1.39,2.29,1.99,2024-06-19T00:00:00,2021-02-24T00:00:00,2/24/2021,1614124800,2024-06-14T00:00:00
349,RMMZ,-6.75,6.74,7.23,0.0974,8.06,21,Morningstar US CEF Municipal,89,"RiverNorth Capital Management, LLC",FALSE,16.16,0.05,17.33,2024-06-18T00:00:00,76882M104,RiverNorth Manage Dur Muni Inc Fd II Inc,2024-06-19T00:00:00,XRMZX,Fixed Income - Municipal-Municipal,38.82,136.633,,Monthly,0.19856,0.0974,20,5.1095,,,4.29,,239.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,,,,,1.18,4.27,,,14.35,258380,,,105.1748,,14.3,,15.4358,-8.98461,1.08,1.03,1.4,2024-06-19T00:00:00,2022-02-10T00:00:00,2/10/2022,1644451200,2024-06-14T00:00:00
350,RMM,-7.87,6.7,7.27,0.0916,9.1,21,Morningstar US CEF Municipal,89,"RiverNorth Capital Management, LLC",FALSE,15.11,0.07,16.4,2024-06-18T00:00:00,76882H105,RiverNorth Managed Duration Muni Inc Fd,2024-06-19T00:00:00,XRMMX,Fixed Income - Municipal-Municipal,38.33,298.266,,Monthly,0.14923,0.0916,20,4.9247,,,4.68,,524.935,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,-1.6,-3.6,,,1.76,6.83,,,4.9,605270,,,103.0254,,8.92,,14.69961,-8.14023,0.1,1.83,0.94,2024-06-19T00:00:00,2019-07-25T00:00:00,7/25/2019,1564012800,2024-06-14T00:00:00
351,RMI,-7.34,6.75,7.28,0.0965,7.58,21,Morningstar US CEF Municipal,89,"RiverNorth Capital Management, LLC",FALSE,15.9,-0.06,17.16,2024-06-18T00:00:00,76883F108,RiverNorth Opp Muni Income Fund Inc,2024-06-19T00:00:00,XRMIX,Fixed Income - Municipal-Municipal,38.43,101.355,,Monthly,0.15308,0.0965,20,5.0096,,,4.56,,177.677,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,-3.75,-4.1,1.1,0.97,1.23,6.18,,,7.99,180910,,,103.4915,,14.37,,15.5915,-7.48658,0.06,0.04,0.27,2024-06-19T00:00:00,2018-10-25T00:00:00,10/25/2018,1540425600,2024-06-14T00:00:00
352,RIV,-4.92,12.28,12.91,0.1289,17.46,26,Morningstar US CEF US Allocation,89,"RiverNorth Capital Management, LLC",TRUE,11.9799,-0.06,12.6,2024-06-18T00:00:00,76881Y109,RiverNorth Opportunities Fund,2024-06-19T00:00:00,XRIVX,Hybrid-U.S. Allocation,21.41,449.246,,Monthly,0.19374,0.1289,20,4.3241,,,2.29,,601.205,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,2.77,0.24,7.22,7.55,6.92,16.98,,,26.27,782770,,,96.6952,,,,11.30724,-7.44579,0.93,-0.47,0.51,2024-06-19T00:00:00,2015-12-23T00:00:00,12/23/2015,1450828800,2024-06-14T00:00:00
353,OPP,-9.09,12.72,14,0.1003,10.36,14,Morningstar US CEF High Yield,89,"RiverNorth Capital Management, LLC",TRUE,8.6,0.02,9.46,2024-06-18T00:00:00,76882G107,RiverNorth/DoubleLine Strategic Opp Fund,2024-06-19T00:00:00,XOPPX,Fixed Income - Taxable-High Yield,35.58,197.552,,Monthly,0.37387,0.1003,20,6.2564,,,2.22,,337.307,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,-2.62,-5.31,0.46,0.67,2.59,7.92,,,20.27,1050550,,,87.7295,,,,8.28336,-11.88823,1.46,0.97,1.46,2024-06-19T00:00:00,2016-09-27T00:00:00,9/27/2016,1474934400,2024-06-14T00:00:00
354,RGT,-10.94,1.2,1.35,0.15,25.75,5,Morningstar US CEF Global Equity,50,Franklin Templeton Investments,FALSE,11.15,0.04,12.52,2024-06-18T00:00:00,78081T104,"Royce Global Trust, Inc.",2024-06-19T00:00:00,XRGTX,Equity-Global Equity,4.78,70.928,,Annually,-0.31399,0.15,8.975,,,,2.52,,83.642,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,-1.51,-1.88,7.94,9.37,9.13,17.95,,,34.95,148410,,,,,,,9.70871,-15.29906,1.67,1.03,1.08,2024-06-19T00:00:00,2013-10-18T00:00:00,10/18/2013,1382054400,2023-12-08T00:00:00
355,RMT,-12.81,6.83,7.83,0.18,26.8,10,Morningstar US CEF US Equity,50,Franklin Templeton Investments,TRUE,9.19,-0.03,10.54,2024-06-18T00:00:00,780915104,Royce Micro-Cap Trust,2024-06-19T00:00:00,XOTCX,Equity-U.S. Equity,0.39,447.015,,Quarterly,-0.01536,0.18,10,,,,1.85,,514.681,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,0.57,0.82,12.36,12.98,8.04,6.79,,,28.83,1019480,,,,,,,8.88469,-12.33033,-0.6,0.44,-0.56,2024-06-19T00:00:00,1993-12-14T00:00:00,12/14/1993,755827200,2024-06-13T00:00:00
