,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
431,WEA,-0.025,7.06,7.25,0.066,0.6,15,Morningstar US CEF Investment Grade,51,Franklin Templeton Investments,False,10.93,-0.14,11.22,2023-08-10T00:00:00,957664105,Western Asset Premier Bond,2023-08-11,XWEAX,Fixed Income - Taxable-Investment Grade,34.17,129.691,,Monthly,0.40056,0.066,15.0,5.3739,,,2.19,,202.237,True,True,True,False,False,False,,-1.58,-1.02,2.08,3.73,4.83,9.22,,,8.25,362410,,,91.1616,,6.7,,10.52483,-6.87028,1.85,1.3,1.77,2023-08-11T00:00:00,2002-03-28T00:00:00,3/28/2002,1017273600,2023-07-21T00:00:00
432,XFLT,0.0272,15.41,15.0,0.08499999999999999,10.87,19,Morningstar US CEF Senior Loans,109,XA Investments LLC,False,6.8,-0.03,6.62,2023-08-10T00:00:00,98400T106,XAI Octagon FR &amp; Alt Income Term Trust,2023-08-11,XFLTX,Fixed Income - Taxable-Senior Loans,39.99,253.163,,Monthly,0.41773,0.08499999999999999,10.0,11.6745,,,6.29,,410.721,True,True,True,False,False,True,,14.01,15.58,3.22,2.6,14.42,16.78,,,7.66,2016450,,,,,,,6.59413,1.90612,0.27,-1.05,0.0,2023-08-11T00:00:00,2017-09-27T00:00:00,9/27/2017,1506470400,2023-08-14T00:00:00
0,FAX,-0.1242,10.78,12.31,0.0275,4.48,13,Morningstar US CEF Global Income,1,Abrdn Asia Limited,False,2.68,-0.05,3.06,2023-08-14T00:00:00,003009107,abrdn Asia-Pacific Income Fund Inc,2023-08-14,XFAPX,Fixed Income - Taxable-Global Income,32.5,663.825,,Monthly,0.09284,0.0275,10.0,6.2115,,,3.15,,1122.949,True,False,True,False,False,False,,-4.43,-3.33,-0.74,0.55,7.27,12.19,,,11.93,8976400,,,,,7.3,4.96,2.6805000000000003,-14.53062,1.23,0.97,1.22,2023-08-14T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2023-07-21T00:00:00
1,IAF,-0.1045,10.23,11.43,0.12,4.94,9,Morningstar US CEF Single Country Equity,2,abrdn Inc.,True,4.2,-0.01,4.6899999999999995,2023-08-14T00:00:00,003011103,abrdn Australia Equity Fund Inc,2023-08-14,XIAFX,Equity-Single-Country Equity,7.66,106.971,,Quarterly,0.05874,0.12,10.125,,,,1.67,,129.364,True,False,False,False,True,False,,7.95,10.22,6.06,5.38,5.97,8.45,,,-1.6099999999999999,551840,,,,,,,4.46187,-9.46413,-0.43,-0.31,-0.36,2023-08-14T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2023-05-18T00:00:00
2,AEF,-0.1393,6.71,7.8,0.09999999999999999,9.1,4,Morningstar US CEF Emerging Market Equity,2,abrdn Inc.,False,5.13,-0.09,5.96,2023-08-14T00:00:00,00301W105,abrdn Emerging Markets Equity Inc,2023-08-14,XAEFX,Equity-Emerging Market Equity,15.39,260.357,,Quarterly,0.031760000000000004,0.09999999999999999,15.0,,,,1.65,,357.481,True,False,False,False,False,False,,-0.33,0.73,-0.48,0.1,13.59,10.79,,,7.71,579610,,,,,,,5.16218,-13.13583,-0.65,-0.36,-0.54,2023-08-14T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2023-06-22T00:00:00
3,AGD,-0.12560000000000002,7.2,8.24,0.065,8.03,5,Morningstar US CEF Global Equity,2,abrdn Inc.,False,9.47,0.02,10.83,2023-08-14T00:00:00,00302M106,abrdn Global Dynamic Dividend,2023-08-14,XAGDX,Equity-Global Equity,0.74,235.472,,Monthly,0.31072,0.065,20.0,,,,1.18,,271.292,True,True,False,False,False,False,,9.17,10.21,6.27,6.59,10.15,7.54,,,7.22,565010,,,,,,,9.40092,-12.37118,-0.12,1.58,0.93,2023-08-14T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2023-07-21T00:00:00
4,FCO,0.4816,20.64,13.93,0.06999999999999999,14.08,13,Morningstar US CEF Global Income,2,abrdn Inc.,False,6.03,0.27,4.07,2023-08-14T00:00:00,003013109,"abrdn Global Income Fund, Inc.",2023-08-14,XFCOX,Fixed Income - Taxable-Global Income,25.0,77.118,,Monthly,0.0927,0.06999999999999999,15.0,6.0369,,,3.11,,69.401,True,True,True,False,False,False,,-0.03,10.87,-0.22,7.77,11.92,41.5,,,44.62,594290,,,,,6.72,5.05,5.19422,24.44201,2.1,1.1400000000000001,1.6600000000000001,2023-08-14T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2023-07-21T00:00:00
5,ASGI,-0.1463,6.98,8.17,0.12,5.51,13,Morningstar US CEF Global Income,2,abrdn Inc.,False,17.62,-0.07,20.64,2023-08-14T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2023-08-14,XAGIX,Fixed Income - Taxable-Global Income,0.0,444.14,,Monthly,0.0207,0.12,20.0,,,,1.79,,520.264,True,False,True,False,False,False,,7.0,4.67,,,8.83,12.88,,,6.98,325240,,,,,,,17.64895,-14.90153,0.22,1.05,0.85,2023-08-14T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2023-07-21T00:00:00
6,AWP,-0.026699999999999998,11.65,11.97,0.04,-12.51,7,Morningstar US CEF Real Estate,2,abrdn Inc.,False,4.01,-0.01,4.12,2023-08-14T00:00:00,00302L108,abrdn Global Premier Properties,2023-08-14,XAWPX,Equity-Real Estate,15.64,342.486,,Monthly,0.06814,0.04,20.0,,,,1.62,,417.108,True,False,True,False,False,False,,-0.23,3.5700000000000003,-0.58,0.9500000000000001,6.5,11.38,,,-15.15,3380720,,,,,,,4.1237,-6.15308,1.62,2.34,2.17,2023-08-14T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2023-07-21T00:00:00
7,ACP,-0.0014000000000000002,17.29,17.32,0.09999999999999999,8.27,19,Morningstar US CEF Senior Loans,2,abrdn Inc.,False,6.93,0.01,6.9399999999999995,2023-08-14T00:00:00,003057106,abrdn Income Credit Strategies Fund,2023-08-14,XACPX,Fixed Income - Taxable-Senior Loans,28.63,360.884,,Monthly,0.22336,0.09999999999999999,20.0,6.9061,,,3.7,,506.404,True,False,False,False,False,False,,0.8300000000000001,1.6600000000000001,-2.36,-0.63,11.25,12.17,,,1.85,2055410,,,87.556,,4.9,3.49,7.06515,0.25744,-0.07,0.92,0.29,2023-08-14T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2023-07-21T00:00:00
8,JEQ,-0.13570000000000002,6.64,7.68,0.11,7.17,1,Morningstar US CEF Asia Equity,2,abrdn Inc.,False,5.73,-0.1,6.63,2023-08-14T00:00:00,00306J109,abrdn Japan Equity Fund,2023-08-14,XJEQX,Equity-Asia Equity,11.02,77.928,,Quarterly,0.02809,0.11,10.0,,,,1.08,,101.331,True,True,True,False,False,False,,-0.51,2.06,0.12,1.26,15.13,18.97,,,8.57,286140,,,,,,,5.57,-14.4009,0.49,0.09,0.7000000000000001,2023-08-14T00:00:00,1992-07-24T00:00:00,7/24/1992,711936000,2023-05-18T00:00:00
9,AOD,-0.13449999999999998,7.36,8.51,0.057499999999999996,9.58,5,Morningstar US CEF Global Equity,2,abrdn Inc.,False,8.11,0.01,9.37,2023-08-14T00:00:00,00326L100,abrdn Total Dynamic Dividend,2023-08-14,XAODX,Equity-Global Equity,4.42,855.045,,Monthly,0.29337,0.057499999999999996,20.0,,,,1.16,,1033.568,True,True,False,False,False,False,,9.29,10.36,6.52,7.26,11.24,12.85,,,8.47,3537490,,,,,,,8.02548,-13.12326,-0.39,0.39,0.15,2023-08-14T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2023-07-21T00:00:00
10,ADX,-0.1422,0.98,1.15,0.049999999999999996,12.59,10,Morningstar US CEF US Equity,3,Adams Diversified Equity Fund Inc,False,17.44,0.04,20.33,2023-08-14T00:00:00,006212104,Adams Diversified Equity Fund,2023-08-14,XADEX,Equity-U.S. Equity,0.0,2106.993,,Quarterly,0.07712000000000001,0.049999999999999996,10.0,,,,0.54,,2456.144,True,True,True,False,False,False,,12.68,14.07,11.67,12.98,20.04,22.51,,,13.9,1982160,,,,,,,15.7254,-15.46453,1.96,1.94,2.08,2023-08-14T00:00:00,1929-10-01T00:00:00,10/1/1929,-1270252800,2023-05-17T00:00:00
11,PEO,-0.1332,1.49,1.72,0.09999999999999999,15.16,8,Morningstar US CEF Sector Equity,4,Adams Natural Resources Fund Inc,False,23.3,-0.06,26.88,2023-08-14T00:00:00,00548F105,Adams Natural Resources Fund,2023-08-14,XPEOX,Equity-Sector Equity,0.7000000000000001,583.278,,Quarterly,0.34621,0.09999999999999999,15.0,,,,0.56,,672.897,True,True,True,False,False,False,,34.55,33.17,7.72,9.22,3.23,5.09,,,15.11,658290,,,,,,,21.40508,-15.61711,1.51,2.09,2.35,2023-08-14T00:00:00,1929-01-30T00:00:00,1/30/1929,-1291334400,2023-05-17T00:00:00
12,AVK,-0.0484,11.34,11.92,0.1172,6.38,11,Morningstar US CEF Convertibles,57,Guggenheim Investments Asset Management,False,11.8,-0.06,12.4,2023-08-14T00:00:00,00764C109,Advent Convertible &amp; Income Fund,2023-08-14,XAVKX,Fixed Income - Taxable-Convertibles,44.87,408.206,,Monthly,0.17222,0.1172,25.0,3.9919000000000002,,,3.54,,778.025,True,False,True,False,False,False,,5.17,7.42,4.77,6.33,11.75,17.57,,,-0.8,1068500,,,95.7734,,6.7,,11.8411,-5.99195,0.39,2.12,0.75,2023-08-14T00:00:00,2003-04-29T00:00:00,4/29/2003,1051574400,2023-08-14T00:00:00
13,AWF,-0.0667,7.38,7.91,0.0655,6.03,14,Morningstar US CEF High Yield,5,AllianceBernstein L.P.,False,9.94,0.02,10.65,2023-08-14T00:00:00,01879R106,AllianceBernstein Global High Income,2023-08-14,XAWFX,Fixed Income - Taxable-High Yield,0.89,857.123,,Monthly,0.35788000000000003,0.0655,15.0,6.6074,,6.25,1.04,,926.608,True,True,True,False,False,False,,2.95,5.41,2.45,4.25,7.68,12.04,,,4.72,2035900,,,90.014,,,,9.76747,-7.55153,0.5,0.9400000000000001,0.45,2023-08-14T00:00:00,1993-07-28T00:00:00,7/28/1993,743817600,2023-08-03T00:00:00
14,AFB,-0.1461,3.22,3.77,0.03266,-2.35,21,Morningstar US CEF Municipal,5,AllianceBernstein L.P.,False,10.4,0.01,12.18,2023-08-14T00:00:00,01864U106,AllianceBernstein National Mun Inc,2023-08-14,XAFBX,Fixed Income - Municipal-Municipal,39.86,298.947,,Monthly,0.20667,0.03266,15.0,4.7762,15.17,9.24,2.15,,582.2,True,False,False,True,False,False,,-3.09,-4.23,0.79,0.88,4.31,4.51,,,-6.16,854710,,8.08,99.0243,,12.6,7.76,10.69107,-12.63352,-1.0,-0.59,-0.65,2023-08-14T00:00:00,2002-01-28T00:00:00,1/28/2002,1012176000,2023-08-03T00:00:00
15,NFJ,-0.1362,6.74,7.79,0.245,10.47,3,Morningstar US CEF Covered Call,107,"Virtus Investment Advisers, Inc.",True,12.58,0.07,14.54,2023-08-11T00:00:00,92840R101,AllianzGI Div Interest &amp; Prem Common,2023-08-14,XNFJX,Equity-Covered-Call Funds,,1192.604,0.0,Quarterly,0.04293,0.245,25.0,,,,0.9600000000000001,,1378.415,False,True,False,False,True,False,,9.83,9.92,7.04,7.71,18.12,18.6,,,8.85,2257320,,,,,,,11.83303,-13.5037,-0.13,1.58,0.51,2023-08-14T00:00:00,2005-02-28T00:00:00,2/28/2005,1109548800,2023-06-09T00:00:00
16,EOD,-0.09880000000000001,8.83,9.8,0.10728,10.07,5,Morningstar US CEF Global Equity,6,Allspring Global Investments,False,4.38,-0.01,4.86,2023-08-11T00:00:00,94987C103,Allspring Global Dividend Opp Fd,2023-08-14,XEODX,Equity-Global Equity,18.43,189.527,,Quarterly,0.07594000000000001,0.10728,20.0,5.9641,,,1.8599999999999999,,257.797,True,False,False,False,False,False,,10.07,11.63,6.66,7.07,15.85,8.49,,,5.51,829220,,,,,,,4.53839,-3.85788,-1.13,1.21,-0.44,2023-08-14T00:00:00,2007-03-28T00:00:00,3/28/2007,1175040000,2023-06-12T00:00:00
17,EAD,-0.0969,8.05,8.96,0.04776,3.79,14,Morningstar US CEF High Yield,6,Allspring Global Investments,False,6.4,-0.05,7.12,2023-08-11T00:00:00,94987B105,Allspring Inc Opp,2023-08-14,XEADX,Fixed Income - Taxable-High Yield,30.79,381.852,,Monthly,0.23964,0.04776,15.0,5.9787,,,2.74,,613.81,True,False,False,False,False,False,,2.79,4.62,3.86,4.96,7.53,6.33,,,-0.36,1598280,,,92.1934,,5.53,3.75,6.50107,-8.94004,-0.35000000000000003,1.1400000000000001,0.26,2023-08-14T00:00:00,2003-02-28T00:00:00,2/28/2003,1046390400,2023-08-11T00:00:00
18,ERC,-0.0223,7.9,8.12,0.06498999999999999,8.4,16,Morningstar US CEF Limited Duration,6,Allspring Global Investments,False,9.61,-0.01,9.87,2023-08-11T00:00:00,94987D101,Allspring Multi-Sec Inc,2023-08-14,XERCX,Fixed Income - Taxable-Limited Duration,30.05,269.717,,Monthly,0.32692,0.06498999999999999,20.0,5.3757,0.0,4.84,1.6400000000000001,,396.014,True,True,True,True,False,False,,2.16,4.17,2.75,4.1,9.71,3.65,,,6.44,686770,,,92.1136,,,,9.40978,-3.5834200000000003,0.33,2.11,1.03,2023-08-14T00:00:00,2003-06-25T00:00:00,6/25/2003,1056499200,2023-08-11T00:00:00
19,ERH,-0.0775,7.69,8.36,0.06951,-7.35,26,Morningstar US CEF US Allocation,6,Allspring Global Investments,False,9.98,-0.21,10.84,2023-08-11T00:00:00,94987E109,Allspring Util &amp; High In,2023-08-14,XERHX,Hybrid-U.S. Allocation,22.95,92.737,,Monthly,0.18968000000000002,0.06951,20.0,5.9938,,,1.25,,130.728,True,False,False,False,False,False,,4.28,-0.49,5.37,3.48,-2.26,-3.37,,,-10.66,169000,,,92.2052,,4.88,3.71,10.94854,-6.77002,-0.55,1.08,0.21,2023-08-14T00:00:00,2004-04-30T00:00:00,4/30/2004,1083283200,2023-08-11T00:00:00
20,FINS,-0.13269999999999998,8.27,9.5,0.095,-8.47,26,Morningstar US CEF US Allocation,9,Angel Oak,False,12.0,0.06,13.79,2023-08-11T00:00:00,03464A100,Angel Oak Financial Strats Income Term,2023-08-14,XFINX,Hybrid-U.S. Allocation,30.72,300.752,,Monthly,0.34201,0.095,20.0,5.834,,,3.63,,498.871,True,False,False,False,False,True,,-2.33,-1.72,,,-0.4,-2.31,,,-12.31,764870,,,88.9262,,5.07,,12.71522,-12.96038,-0.17,0.65,0.42,2023-08-14T00:00:00,2019-05-29T00:00:00,5/29/2019,1559088000,2023-07-14T00:00:00
21,AFT,-0.1233,10.06,11.41,0.126,10.36,19,Morningstar US CEF Senior Loans,10,"Apollo Credit Management, LLC",False,13.25,0.05,15.0329,2023-08-11T00:00:00,037636107,Apollo Senior Floating Rate Fund,2023-08-14,XAFTX,Fixed Income - Taxable-Senior Loans,35.66,206.35,,Monthly,0.62578,0.126,20.0,7.5899,,,3.87,,363.876,True,True,True,False,False,False,,7.09,9.44,3.74,3.95,10.62,13.43,,,9.58,581810,,,,,,,12.76296,-12.8097,0.29,1.45,0.5,2023-08-14T00:00:00,2011-02-23T00:00:00,2/23/2011,1298419200,2023-07-21T00:00:00
22,AIF,-0.11539999999999999,9.98,11.28,0.122,10.56,14,Morningstar US CEF High Yield,10,"Apollo Credit Management, LLC",False,12.98,-0.02,14.6734,2023-08-11T00:00:00,037638103,Apollo Tactical Income Fund Inc.,2023-08-14,XAIFX,Fixed Income - Taxable-High Yield,36.27,187.743,,Monthly,0.68174,0.122,20.0,7.8774,,,4.0,,333.009,True,True,True,False,False,False,,6.8100000000000005,9.53,4.0,5.12,11.33,13.89,,,12.06,584070,,,81.9729,,,,12.45345,-12.60971,0.75,1.42,1.01,2023-08-14T00:00:00,2013-02-25T00:00:00,2/25/2013,1361750400,2023-07-21T00:00:00
23,ARDC,-0.0892,9.56,10.5,0.11249999999999999,7.77,19,Morningstar US CEF Senior Loans,11,Ares Capital Corp,False,12.86,0.08,14.12,2023-08-14T00:00:00,04014F102,Ares Dynamic Credit Allocation Fund,2023-08-14,XADCX,Fixed Income - Taxable-Senior Loans,34.13,294.687,,Monthly,0.63085,0.11249999999999999,20.0,7.8443000000000005,,,4.15,,491.247,True,True,True,False,False,False,,6.86,10.5,3.38,4.72,10.98,17.09,,,9.11,946840,,,,,40.42,,12.18305,-11.4645,1.5899999999999999,1.75,1.75,2023-08-14T00:00:00,2012-11-27T00:00:00,11/27/2012,1353974400,2023-07-20T00:00:00
24,BANX,-0.22030000000000002,7.33,9.36,0.38999999999999996,9.2,8,Morningstar US CEF Sector Equity,12,"ArrowMark Asset Management, LLC",False,16.66,-0.09,21.29,2023-06-30T00:00:00,861780104,ArrowMark Financial Corp,2023-08-14,XBANX,Equity-Sector Equity,26.88,118.33,,Quarterly,0.99039,0.38999999999999996,25.0,13.0095,,,5.64,,206.815,True,False,False,False,False,True,,8.76,8.13,6.23,-1.09,6.29,2.0,,,0.67,166580,,,99.1441,,,,17.54244,-16.41448,-1.09,-0.31,-0.71,2023-08-14T00:00:00,2013-11-07T00:00:00,11/7/2013,1383782400,2023-06-20T00:00:00
25,ASA,-0.1411,0.11,0.14,0.01,4.44,8,Morningstar US CEF Sector Equity,13,ASA,False,14.79,0.08,17.44,2023-08-11T00:00:00,G3156P103,ASA Gold and Precious Metals Limited,2023-08-14,XASAX,Equity-Sector Equity,,285.298,,Semi-Annually,-0.0373,0.01,28.0,,,,1.0,,336.416,False,False,True,False,False,False,,-11.24,-12.95,9.78,9.61,5.89,8.31,,,2.51,502480,,,,,,,14.88329,-14.56857,0.36,0.85,0.33,2023-08-14T00:00:00,1958-09-23T00:00:00,9/23/1958,-355795200,2023-05-05T00:00:00
26,BCV,-0.128,6.48,7.43,0.32,0.58,11,Morningstar US CEF Convertibles,55,Gabelli Funds LLC,False,17.23,0.04,19.76,2023-08-14T00:00:00,059695106,Bancroft Fund,2023-08-14,XBCVX,Fixed Income - Taxable-Convertibles,20.48,101.279,,Quarterly,-0.01977,0.32,25.0,1.8062,,,1.15,,146.06,True,False,True,False,False,False,,-1.18,-1.99,5.39,6.21,9.75,12.26,,,-0.12,152230,,,,,21.12,,17.45793,-13.25107,0.26,1.19,0.93,2023-08-14T00:00:00,1971-10-04T00:00:00,10/4/1971,55382400,2023-06-14T00:00:00
27,MCI,-0.0877,7.74,8.55,0.32,7.32,14,Morningstar US CEF High Yield,14,Barings LLC,False,14.97,0.89,16.85,2023-03-31T00:00:00,06759X107,Barings Corporate Investors,2023-08-14,XMCIX,Fixed Income - Taxable-High Yield,11.14,303.318,,Quarterly,0.61953,0.32,25.0,7.782,,,1.58,,376.926,True,True,True,False,False,False,,11.73,12.84,9.14,7.63,2.93,13.21,,,18.96,261460,,,92.3472,,,,14.07773,-14.27711,1.37,0.35000000000000003,0.92,2023-08-14T00:00:00,1971-09-01T00:00:00,9/1/1971,52531200,2023-05-30T00:00:00
28,BGH,-0.0951,8.49,9.36,0.1056,7.91,14,Morningstar US CEF High Yield,14,Barings LLC,False,13.54,0.08,14.93,2023-08-11T00:00:00,06760L100,Barings Global Short Duration High Yield,2023-08-14,XBGHX,Fixed Income - Taxable-High Yield,26.59,271.671,,Monthly,0.70606,0.1056,25.0,8.7778,,,2.6,,408.06,True,True,True,False,False,False,,9.29,10.78,2.13,2.74,9.7,11.59,,,9.62,669940,,,90.9763,,,,13.145340000000001,-10.53029,0.68,1.07,0.8,2023-08-14T00:00:00,2012-10-25T00:00:00,10/25/2012,1351123200,2023-07-20T00:00:00
29,MPV,-0.0962,7.38,8.24,0.27999999999999997,7.59,14,Morningstar US CEF High Yield,14,Barings LLC,False,13.6,0.74,15.45,2023-03-31T00:00:00,06761A103,Barings Participation Invs,2023-08-14,XMPVX,Fixed Income - Taxable-High Yield,12.75,144.183,,Quarterly,0.57986,0.27999999999999997,10.0,7.7819,,,1.46,,184.328,True,True,True,False,False,False,,12.23,11.45,8.57,5.11,3.07,10.58,,,16.06,148190,,,92.2129,,,,12.6133,-15.63601,1.49,1.6800000000000002,1.32,2023-08-14T00:00:00,1988-10-06T00:00:00,10/6/1988,592099200,2023-05-30T00:00:00
30,BMN,-0.026699999999999998,4.42,4.54,0.09375,,21,Morningstar US CEF Municipal,16,BlackRock,True,24.8,0.11,25.48,2023-08-14T00:00:00,09262G108,BlackRock 2037 Municipal Target term,2023-08-14,XBMNX,Fixed Income - Municipal-Municipal,,152.462,,Monthly,,0.09375,25.0,5.038,,,61.0,,156.642,False,True,True,False,True,True,,,,,,3.83,4.12,,,,0,7.21,,101.5027,,,7.01,,,,0.11,-0.22,2023-08-14T00:00:00,2022-10-28T00:00:00,10/28/2022,1666915200,2023-08-14T00:00:00
31,BFZ,-0.1168,3.64,4.13,0.039,0.6900000000000001,22,Morningstar US CEF Municipal-CA,16,BlackRock,False,11.34,-0.01,12.84,2023-08-14T00:00:00,09248E102,BlackRock CA Municipal Income,2023-08-14,XBFZX,Fixed Income - Municipal-Municipal - CA,34.54,345.551,0.002,Monthly,0.20381,0.039,15.0,4.3769,,,1.67,,597.699,True,True,True,False,False,False,,-2.98,-1.81,1.15,2.33,4.72,9.53,,,3.61,967000,0.09000000000000001,,101.2253,,13.17,,11.23195,-12.08382,0.18,-1.79,-0.8300000000000001,2023-08-14T00:00:00,2001-07-27T00:00:00,7/27/2001,996192000,2023-08-14T00:00:00
32,BCAT,-0.12359999999999999,8.88,10.13,0.1275,5.66,26,Morningstar US CEF US Allocation,16,BlackRock,True,15.1,-0.04,17.23,2023-08-14T00:00:00,09260U109,BlackRock Capital Allocation Term Trust,2023-08-14,XCATX,Hybrid-U.S. Allocation,5.21,1632.839,,Monthly,0.24337,0.1275,20.0,,,3.55,1.57,,1965.533,True,True,True,False,True,True,,,,,,9.1,17.43,,,10.4,3587250,,,,,,,14.72142,-14.25254,0.86,-0.52,0.05,2023-08-14T00:00:00,2020-09-28T00:00:00,9/28/2020,1601251200,2023-08-14T00:00:00
33,BHK,-0.0216,8.41,8.6,0.0746,-4.98,15,Morningstar US CEF Investment Grade,16,BlackRock,False,10.41,-0.18,10.64,2023-08-14T00:00:00,09249E101,BlackRock Core Bond,2023-08-14,XBHKX,Fixed Income - Taxable-Investment Grade,40.26,562.251,-0.051000000000000004,Monthly,0.29245,0.0746,15.0,4.9914000000000005,,,1.9500000000000002,,961.893,True,False,True,False,False,False,,-6.87,-6.08,1.15,3.2800000000000002,4.7,9.25,,,-4.42,1748700,,,93.7578,,,,10.7722,-3.11677,0.5,0.05,0.26,2023-08-14T00:00:00,2001-11-30T00:00:00,11/30/2001,1007078400,2023-08-14T00:00:00
34,HYT,-0.038200000000000005,9.92,10.32,0.0779,3.01,14,Morningstar US CEF High Yield,16,BlackRock,False,9.06,-0.1,9.42,2023-08-14T00:00:00,09255P107,BlackRock Corporate High Yield Fund,2023-08-14,XHYTX,Fixed Income - Taxable-High Yield,28.24,1292.861,-0.113,Monthly,0.29054,0.0779,15.0,6.322,,,1.8900000000000001,,1873.233,True,True,True,False,False,False,,2.38,4.0,3.8200000000000003,5.97,8.46,10.5,,,0.25,5609980,,,92.5891,,,,8.86785,-6.03336,1.13,1.34,1.62,2023-08-14T00:00:00,2003-05-30T00:00:00,5/30/2003,1054252800,2023-08-14T00:00:00
35,BTZ,-0.0962,9.05,10.02,0.0839,-0.04,15,Morningstar US CEF Investment Grade,16,BlackRock,False,10.05,-0.07,11.12,2023-08-14T00:00:00,092508100,BlackRock Credit Allocation Income Trust,2023-08-14,XBTZX,Fixed Income - Taxable-Investment Grade,36.17,939.746,-0.11900000000000001,Monthly,0.35862,0.0839,25.0,,,18.53,1.79,,1629.123,True,False,False,False,False,False,,-2.8,-2.67,2.44,4.28,5.75,7.43,,,-3.25,2717640,,,96.1522,,,,10.39588,-8.33585,-0.7000000000000001,-1.17,-0.66,2023-08-14T00:00:00,2006-12-27T00:00:00,12/27/2006,1167177600,2023-08-14T00:00:00
36,DSU,-0.0676,10.12,10.85,0.09104999999999999,10.85,19,Morningstar US CEF Senior Loans,16,BlackRock,False,10.07,-0.06,10.8,2023-08-14T00:00:00,09255R202,BlackRock Debt Strategies,2023-08-14,XDSUX,Fixed Income - Taxable-Senior Loans,24.57,469.366,-0.17400000000000002,Monthly,0.41008,0.09104999999999999,10.0,8.0544,,,1.9,,667.391,True,True,True,False,False,False,,6.41,9.3,4.19,5.98,9.06,16.59,,,14.66,1402650,,,,,,,9.55287,-9.83531,1.77,1.37,1.6800000000000002,2023-08-14T00:00:00,1998-03-27T00:00:00,3/27/1998,890956800,2023-08-14T00:00:00
37,BGR,-0.1344,5.38,6.21,0.0657,14.41,8,Morningstar US CEF Sector Equity,16,BlackRock,True,12.69,-0.08,14.66,2023-08-14T00:00:00,09250U101,BlackRock Energy and Resources,2023-08-14,XBGRX,Equity-Sector Equity,0.02,355.989,,Monthly,0.22409,0.0657,25.0,,,,1.04,,411.336,True,True,False,False,True,False,,28.77,28.83,3.71,2.73,4.26,4.03,,,14.23,938660,,,,,,,12.20467,-11.69846,-1.3900000000000001,-1.5,-1.53,2023-08-14T00:00:00,2004-12-23T00:00:00,12/23/2004,1103760000,2023-08-14T00:00:00
38,CII,-0.0208,6.21,6.34,0.09949999999999999,10.79,3,Morningstar US CEF Covered Call,16,BlackRock,True,18.84,-0.31,19.24,2023-08-14T00:00:00,09256A109,BlackRock Enhanced Capital and Income,2023-08-14,XCIIX,Equity-Covered-Call Funds,0.1,831.449,,Monthly,0.03252,0.09949999999999999,20.0,,,,0.89,,849.102,True,True,True,False,True,False,,13.29,17.14,9.5,10.38,15.78,15.88,,,11.62,843330,,,,,,,17.98312,-3.05625,0.59,1.24,0.68,2023-08-14T00:00:00,2004-04-27T00:00:00,4/27/2004,1083024000,2023-08-14T00:00:00
39,BDJ,-0.0805,7.65,8.32,0.0562,7.11,3,Morningstar US CEF Covered Call,16,BlackRock,True,8.11,-0.07,8.82,2023-08-14T00:00:00,09251A104,BlackRock Enhanced Dividend Achievers,2023-08-14,XBDJX,Equity-Covered-Call Funds,0.27,1511.835,,Monthly,0.07768,0.0562,15.0,,,,0.8400000000000001,,1644.19,True,False,False,False,True,False,,12.35,14.54,6.5,6.82,7.21,-2.74,,,-1.17,4305410,,,,,,,8.70364,-2.10723,-2.03,-2.23,-1.49,2023-08-14T00:00:00,2005-08-26T00:00:00,8/26/2005,1125014400,2023-08-14T00:00:00
